material_id,formula,tm_element,quantum_freq_encoding,quantum_wavelength_encoding,quantum_toggle_encoding,quantum_score_normalized,quantum_coherence,electromagnetic_freq_encoding,electromagnetic_wavelength_encoding,electromagnetic_toggle_encoding,electromagnetic_score_normalized,electromagnetic_coherence,gravitational_freq_encoding,gravitational_wavelength_encoding,gravitational_toggle_encoding,gravitational_score_normalized,gravitational_coherence,biological_freq_encoding,biological_wavelength_encoding,biological_toggle_encoding,biological_score_normalized,biological_coherence,cosmological_freq_encoding,cosmological_wavelength_encoding,cosmological_toggle_encoding,cosmological_score_normalized,cosmological_coherence,nuclear_freq_encoding,nuclear_wavelength_encoding,nuclear_toggle_encoding,nuclear_score_normalized,nuclear_coherence,optical_freq_encoding,optical_wavelength_encoding,optical_toggle_encoding,optical_score_normalized,optical_coherence,primary_realm,primary_realm_score,active_offbits_count,offbit_density,toggle_pattern,toggle_sum,toggle_bias_used,total_interactions,interaction_density,ubp_energy_full,nrci_calculated,lattice_a_phi_resonance,lattice_a_pi_resonance,lattice_a_e_resonance,lattice_a_sqrt2_resonance,lattice_a_sqrt3_resonance,lattice_a_sqrt5_resonance,lattice_b_phi_resonance,lattice_b_pi_resonance,lattice_b_e_resonance,lattice_b_sqrt2_resonance,lattice_b_sqrt3_resonance,lattice_b_sqrt5_resonance,lattice_c_phi_resonance,lattice_c_pi_resonance,lattice_c_e_resonance,lattice_c_sqrt2_resonance,lattice_c_sqrt3_resonance,lattice_c_sqrt5_resonance,magnetization_phi_resonance,magnetization_pi_resonance,magnetization_e_resonance,magnetization_sqrt2_resonance,magnetization_sqrt3_resonance,magnetization_sqrt5_resonance,formation_energy_phi_resonance,formation_energy_pi_resonance,formation_energy_e_resonance,formation_energy_sqrt2_resonance,formation_energy_sqrt3_resonance,formation_energy_sqrt5_resonance,coordination_phi_resonance,coordination_pi_resonance,coordination_e_resonance,coordination_sqrt2_resonance,coordination_sqrt3_resonance,coordination_sqrt5_resonance,volume_per_atom_phi_resonance,volume_per_atom_pi_resonance,volume_per_atom_e_resonance,volume_per_atom_sqrt2_resonance,volume_per_atom_sqrt3_resonance,volume_per_atom_sqrt5_resonance,total_resonance_potential,cross_realm_coherence,toggle_coherence,interaction_coherence,system_coherence,band_gap_phi_resonance,band_gap_pi_resonance,band_gap_e_resonance,band_gap_sqrt2_resonance,band_gap_sqrt3_resonance,band_gap_sqrt5_resonance,nrci_percentile,ubp_energy_percentile,resonance_cluster,realm_dominance,realm_diversity,ubp_quality_score
mp-984873,Al3Fe,Fe,14.660865478003869,655.0,0.22652348570492042,0.08204898458526753,0.05707512975785843,0.49714992058195684,635.0,3.141592653589793,0.5151255709317389,0.5151255709316153,2.0,1000.0,0.1,0.2080742608920917,0.10137121539281932,1.0,700.0,0.01,0.12500000000000003,0.05101025772667401,-10.999999999565706,800.0,6.373902142303395,0.00793611507909334,0.00793611507909334,20.091877899629413,600.0,0.5,0.04464421614741735,0.012035717827760995,14.698970004336019,600.0,0.3,0.017170852364391254,-0.008811973905870183,electromagnetic,0.5151255709317389,100,0.7310424257680206,,12,,900,,,0.0,0.28114799000461715,0.17590239517567122,0.49680187771380696,0.014196451996276201,0.4712507138941334,0.06938077355276295,0.28114799000461715,0.17590239517567122,0.49680187771380696,0.014196451996276201,0.4712507138941334,0.06938077355276295,0.3064872443901582,0.004940398116090932,0.0740007903692844,0.476652125393357,0.1429389345147456,0.48806924174737526,0.3059829438311794,4.0770586215474855e-05,0.0012672361127315313,0.13535596099652625,0.48242401915264504,0.06155265505260108,4.148749206305473e-12,8.007880915129353e-17,5.504557730458663e-16,7.216299049120175e-11,1.06385522624843e-12,1.0794434782230442e-14,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,8.418877004933781e-73,1.881003079731887e-05,5.4218192472198073e-11,1.8853152758425883e-108,6.682413235781166e-59,1.7794229552415844e-24,0.15974866301958396,0.8291012498042405,1.0,1.0,0.9430337499347469,,,,,,,0.10202020202020202,,Medium,0.5151255709317389,0.48487442906826106,0.3675941376514436
mp-1192911,Sm4FeS7,Fe,14.660865478003869,655.0,0.22652348570492042,0.4344999643876937,0.30224800431796384,0.49714992058195684,635.0,3.141592653589793,0.09277240303815798,0.0927724030381357,2.0,1000.0,0.1,0.208739535077649,0.10169532877652317,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.08382116441125687,0.08382116441125687,20.091877899629413,600.0,0.5,0.037656659814600764,0.010151929431753285,14.698970004336019,600.0,0.3,0.017510273270641558,-0.008986162589431818,quantum,0.4344999643876937,240,0.43057781121108774,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3,0.22652348570492042,2160,3.87520030089979,-1.3340204321052157e-10,0.0,1.0871208191997724e-22,0.4787737898825032,0.0825982618694897,5.475379255489461e-37,2.3322972366877944e-17,2.359700158658245e-05,1.0871208191997724e-22,0.4787737898825032,0.0825982618694897,5.475379255489461e-37,2.3322972366877944e-17,2.359700158658245e-05,0.00011885721862959615,0.3390042833546931,0.13550868607289115,3.789648749729788e-09,0.0034147489029825928,0.49085442347561453,3.7871612626992636e-10,0.15948283176640815,0.49106712349935,4.652450908067075e-18,2.378550696525215e-07,0.07829258640931933,0.15747650157291918,0.03705702901069605,0.014787753648706579,0.0031903698205593013,0.5233998624129781,0.3898312829910293,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,4.851543053313e-312,1.3954432226519764e-47,3.50595476672883e-75,0.0,1.9852513055678104e-262,1.1576343202259409e-132,0.1297660124958557,0.9051881685977482,0.25,1.0,0.7183960561992494,0.46435022174814766,1.4660183471822192e-06,5.341020766550099e-05,0.3029113278818772,0.2979331042563281,0.0048888782786600795,0.10202020202020202,0.3694581280788177,Med-Low,0.4344999643876937,0.5655000356123063,0.28272068956503504
mp-1228708,Ba3FeS5,Fe,14.660865478003869,655.0,0.22652348570492042,0.6563732681524972,0.4565880935486928,0.49714992058195684,635.0,3.141592653589793,0.052830521847646486,0.0528305218476338,2.0,1000.0,0.1,0.10265729300883417,0.05001336790348688,1.0,700.0,0.01,0.12500000000000006,0.051010257726674016,-10.999999999565706,800.0,6.373902142303395,0.03615819126302724,0.03615819126302724,20.091877899629413,600.0,0.5,0.018719819442569098,0.0050467111765032,14.698970004336019,600.0,0.3,0.008260906285425767,-0.004239445374125525,quantum,0.6563732681524972,540,0.3888795332097662,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",7,0.22652348570492042,4860,3.4999157988878955,-9.100495672310585e-10,0.0,7.247139823920358e-20,0.49931287865906165,0.16314000706615753,8.268119032500815e-33,4.48951475720429e-15,0.00018461709253143993,7.247139823920358e-20,0.49931287865906165,0.16314000706615753,8.268119032500815e-33,4.48951475720429e-15,0.00018461709253143993,3.287844107112342e-166,4.937734639210308e-20,2.9797453649331354e-34,1.864585752700244e-237,6.606833688453222e-138,3.2055315286227184e-65,0.0,6.164275081477421e-89,1.0586493048339412e-134,0.0,0.0,7.858899117234005e-228,0.9419213989582876,0.4029234670730743,0.03416395973403968,0.1850167289387535,0.9453950515243313,0.04246261472532556,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,0.0,6.705329834346116e-66,1.0271904517014501e-101,0.0,0.0,2.3754255471215316e-175,0.10821364595367751,0.8498375564389326,0.5833333333333333,1.0,0.8110569632574219,0.008464031642872223,1.05630013050885e-09,3.352183832146715e-08,0.0942980665054288,0.0019780513907898998,4.283347290903341e-06,0.10202020202020202,0.012315270935960592,Med-Low,0.6563732681524972,0.3436267318475028,0.30642353640369985
mp-1190037,Nb3FeSe6,Fe,14.660865478003869,655.0,0.22652348570492042,0.29921935962172763,0.20814375537731983,0.49714992058195684,635.0,3.141592653589793,0.3386103599145762,0.33861035991449495,2.0,1000.0,0.1,0.16590283447260182,0.08082581620377903,1.0,700.0,0.01,0.125,0.051010257726673995,-10.999999999565706,800.0,6.373902142303395,0.03063420280134524,0.03063420280134524,20.091877899629413,600.0,0.5,0.029346231192596592,0.007911505418216716,14.698970004336019,600.0,0.3,0.0112870119971525,-0.005792423875265068,electromagnetic,0.3386103599145762,100,0.48648650782795866,,12,,900,,,0.0,0.021287128702291075,0.4729756079528735,0.2515936185898144,4.509592959579299e-05,0.12011151061327006,0.31968030181375623,0.02132560323847427,0.47288798660287035,0.251782880971718,4.525626174184588e-05,0.12024777514554975,0.3195230314051572,3.592611970508375e-60,0.0006391371798244264,2.847624716298671e-08,1.021868412840852e-90,2.5068603979601965e-48,2.5522178904428245e-19,0.00011927252353545147,0.33920142454590374,0.13539741524122045,3.812355825404062e-09,0.003423360956829299,0.49091261163980116,0.24842893919924827,0.19811216269571472,0.49994114524874295,0.010075995417363,0.4525391706923376,0.08098101419226751,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,3.125025824699277e-228,2.5792874254077873e-31,3.061982248673672e-51,4.64e-322,9.280771332926152e-191,1.4809539914562235e-93,0.14389594739931383,0.8829754730185889,1.0,1.0,0.9609918243395296,,,,,,,0.10202020202020202,,Medium,0.3386103599145762,0.6613896400854238,0.3682959239129478
mp-1189616,Ta3FeS6,Fe,14.660865478003869,655.0,0.22652348570492042,0.14894167956680196,0.10360720160764772,0.49714992058195684,635.0,3.141592653589793,0.42275293289502125,0.4227529328949198,2.0,1000.0,0.1,0.20621696038951642,0.10046636147918034,1.0,700.0,0.01,0.125,0.051010257726673995,-10.999999999565706,800.0,6.373902142303395,0.04635807520125775,0.04635807520125775,20.091877899629413,600.0,0.5,0.03663858751756849,0.0098774654148495,14.698970004336019,600.0,0.3,0.014091764429834001,-0.007231805259759985,electromagnetic,0.42275293289502125,100,0.5905474889212442,,12,,900,,,0.0,0.09301490707330311,0.34616008958321215,0.425956265127817,0.0009514655961951352,0.2865927867920102,0.17810930961927476,0.0930149230486314,0.3461600681068549,0.42595628529202895,0.0009514659570295491,0.28659281324327934,0.178109292278152,3.7966377679802245e-46,0.018187094539965854,1.728728010593498e-05,7.292900011802529e-71,1.2014345511702727e-36,8.622630637612249e-14,0.044160768050601366,0.14403493633188053,0.7728373176977636,0.27924733459555817,0.012495728823424536,0.4386338556278096,0.005554324418883374,0.44739315375815875,0.07736985537580447,0.08027160528565681,0.014454907168057774,0.4908754435986838,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,1.69744483492055e-135,8.244831273197639e-15,3.4306135089345683e-26,2.5399612583212634e-195,7.988860454298622e-112,1.7611826190013532e-51,0.15951084752364084,0.8642597273397538,1.0,1.0,0.9547532424465847,,,,,,,0.10202020202020202,,Medium,0.42275293289502125,0.5772470671049788,0.37142136332340847
mp-1446564,LiFeF3,Fe,14.660865478003869,655.0,0.22652348570492042,2.9509507554002127e-08,2.05274810072128e-08,0.49714992058195684,635.0,3.141592653589793,0.34006616034661785,0.34006616034653625,2.0,1000.0,0.1,0.27173617573220343,0.13238651567026735,1.0,700.0,0.01,0.125,0.051010257726673995,-10.999999999565706,800.0,6.373902142303395,0.17747698927329464,0.17747698927329464,20.091877899629413,600.0,0.5,0.06393726636700454,0.01723696736281878,14.698970004336019,600.0,0.3,0.021783378771371875,-0.011179093573309673,electromagnetic,0.34006616034661785,100,0.9183146434010325,,12,,900,,,0.0,0.4530463435803532,0.07744176252700925,0.3981755322526869,0.0747876049313601,0.48540540141169897,0.20478870582265732,0.4530463435803532,0.07744176252700925,0.3981755322526869,0.0747876049313601,0.48540540141169897,0.20478870582265732,0.4994753379317286,0.03470511660495488,0.2693499030440323,0.1906089893096956,0.3910554628871376,0.3618053737467894,1.928797529865893e-22,1.9287744057245052e-22,1.928778230067311e-22,1.9288044020115866e-22,1.9287943910428934e-22,1.9287843507956288e-22,0.018586308942428527,0.06434340710911227,0.5162338514307284,0.16364568482716338,0.004697272968367408,0.7499684215426977,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,1.3460051794775362e-34,0.14944723453799075,0.0018073650368513156,2.513467539988959e-54,4.2633291243098896e-27,1.829735785639079e-09,0.1984201519921839,0.8827171689986172,1.0,1.0,0.9609057229995391,0.3145109603283873,0.005256100494537155,0.07747870005986737,0.4719913401820647,0.14859883241838467,0.49095861761796383,0.10202020202020202,,Med-High,0.34006616034661785,0.6599338396533821,0.3864419583305743
mp-22613,Nb3FeS6,Fe,14.660865478003869,655.0,0.22652348570492042,0.1378992315404528,0.09592582496253746,0.49714992058195684,635.0,3.141592653589793,0.4390280175630423,0.43902801756293697,2.0,1000.0,0.1,0.19631887311573654,0.09564413535325107,1.0,700.0,0.01,0.125,0.051010257726673995,-10.999999999565706,800.0,6.373902142303395,0.04907051567320324,0.04907051567320324,20.091877899629413,600.0,0.5,0.03804909485546365,0.01025772672925662,14.698970004336019,600.0,0.3,0.014634267252101351,-0.007510214310879348,electromagnetic,0.4390280175630423,100,0.5855005236106551,,12,,900,,,0.0,0.0791409677359629,0.3656598229670602,0.40662197757670204,0.0006682491135595188,0.26243878330604603,0.19440193651935758,0.07914097589950607,0.36565981096149897,0.4066219901179587,0.000668249262988518,0.2624387982603808,0.19440192613174287,2.986925704763253e-45,0.021947626202337915,2.5389171898703036e-05,1.3757540039218746e-69,6.653632324050737e-36,1.9045108744952578e-13,0.005388426877928845,0.0062702244515506315,0.10487786609454017,0.026081773756452823,0.06157563770642938,0.9136057023507197,0.008389270367258677,0.39858639101535637,0.10322119831448166,0.11103745254172498,0.0073277162945367515,0.4999978755006984,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,9.12749518773037e-139,2.371982906301855e-15,4.915939296878386e-27,8.12320001343595e-200,1.34778608597046e-114,6.238633840220227e-53,0.14520353214813214,0.8588709396520082,1.0,1.0,0.9529569798840027,,,,,,,0.10202020202020202,,Medium,0.4390280175630423,0.5609719824369577,0.36605350401071163
mp-568553,TlFeBr3,Fe,14.660865478003869,655.0,0.22652348570492042,0.5270318592930909,0.36661528363484097,0.49714992058195684,635.0,3.141592653589793,0.20278060789416077,0.2027806078941121,2.0,1000.0,0.1,0.10366536178851994,0.05050448658850914,1.0,700.0,0.01,0.12500000000000003,0.05101025772667401,-10.999999999565706,800.0,6.373902142303395,0.017188498076929203,0.017188498076929203,20.091877899629413,600.0,0.5,0.01757431935082723,0.0047378936618143,14.698970004336019,600.0,0.3,0.006759353596471965,-0.0034688579371972483,quantum,0.5270318592930909,300,0.35579372190253533,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",6,0.22652348570492042,2700,3.202143497122818,-4.083939795890969e-10,0.0,8.860180284951672e-58,0.0011867233824639635,8.896125506772516e-08,2.410301503875538e-87,2.4920328854816747e-46,2.3255666020234964e-18,8.860180284951672e-58,0.0011867233824639635,8.896125506772516e-08,2.410301503875538e-87,2.4920328854816747e-46,2.3255666020234964e-18,0.025909062301157915,0.46252279657010886,0.27272050530862224,6.648821811102363e-05,0.13577922927838781,0.3022596610287367,0.0,6.8477702800574555e-53,6.581834251237236e-83,0.0,4.204013226476238e-285,3.770233222500399e-145,0.44614713657496846,0.08136046974619526,0.40606735323652954,0.06938327851676258,0.4888587264633712,0.1950047805661765,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,0.0,2.4150791519277037e-86,5.272146417088901e-131,0.0,0.0,5.656827425054152e-222,0.09763822438617248,0.8728782170703999,0.5,1.0,0.7909594056901333,,,,,,,0.10202020202020202,0.05665024630541872,Med-Low,0.5270318592930909,0.47296814070690907,0.2961992100254353
mp-768400,Li8FeS6,Fe,14.660865478003869,655.0,0.22652348570492042,0.3367725228066174,0.23426658520183993,0.49714992058195684,635.0,3.141592653589793,0.33674740818491494,0.3367474081848341,2.0,1000.0,0.1,0.11837815933303886,0.05767238021707209,1.0,700.0,0.01,0.125,0.051010257726673995,-10.999999999565706,800.0,6.373902142303395,0.04269222069323907,0.04269222069323907,20.091877899629413,600.0,0.5,0.02918477537602594,0.007867978242300391,14.698970004336019,600.0,0.3,0.011224913606163775,-0.005760555369883008,quantum,0.3367725228066174,300,0.5546329078978183,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",6,0.22652348570492042,2700,4.991696171080364,-4.083939795890969e-10,0.0,0.00014732668292568126,0.3511487059805141,0.12872170405800087,5.4772094934783565e-09,0.003986684351956691,0.4941162260021817,0.00014732668292568126,0.3511487059805141,0.12872170405800087,5.4772094934783565e-09,0.003986684351956691,0.4941162260021817,2.5887074918091865e-69,5.1812427587953656e-05,3.176585372679354e-10,1.4497437168667272e-103,5.613607263591877e-56,4.875988814687874e-23,3.7496834653907424e-10,0.15967342350958497,0.49115208782832936,4.580671004063697e-18,2.3602224089123678e-07,0.07812532223044279,0.09604719210396719,0.07778816969448317,0.3988928462578253,0.5850504814286583,0.02753135267257754,0.20390064245751183,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,5.1146684545979535e-161,3.9518907781511974e-19,7.187515976555868e-33,2.397499632653703e-230,1.714635066176704e-133,6.997169782050599e-63,0.12587636152747836,0.8797974711600582,0.5,1.0,0.7932658237200195,,,,,,,0.10202020202020202,0.05665024630541872,Med-Low,0.3367725228066174,0.6632274771933826,0.30638072841583264
mp-1201203,La15FeGe9,Fe,14.660865478003869,655.0,0.22652348570492042,0.14054415481891508,0.09776569342746567,0.49714992058195684,635.0,3.141592653589793,0.4305595043856863,0.43055950438558294,2.0,1000.0,0.1,0.22489005554164984,0.1095636632915328,1.0,700.0,0.01,0.125,0.051010257726673995,-10.999999999565706,800.0,6.373902142303395,0.02733914472746634,0.02733914472746634,20.091877899629413,600.0,0.5,0.037315157046759466,0.010059863061104844,14.698970004336019,600.0,0.3,0.014351983479522849,-0.007365348046513179,electromagnetic,0.4305595043856863,100,0.3357790361663416,,12,,900,,,0.0,1.640340463198759e-05,0.23288212965014693,0.20299882656483534,1.3305303008389625e-10,0.00080418972163136,0.43579523724103814,1.4382705051363662e-107,2.2818072443457597e-10,3.711070355542838e-19,8.342453062146446e-157,3.502725706363719e-88,3.1191940682607224e-39,1.4417015703810228e-107,2.282636515586617e-10,3.7132421751276876e-19,8.369998351015758e-157,3.509784454062198e-88,3.122416182792882e-39,0.005501879820339089,0.020246919078939468,0.24780585737698463,0.06837843344812508,0.008914355500227619,0.9921051771301369,0.1038481190029433,0.00021579592395211714,0.005684959628435517,0.297140683716427,0.3038821846784448,0.16698592453718564,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,0.0,2.4819849541594825e-102,9.48720143060914e-154,0.0,0.0,6.323863137536491e-258,0.10251331877944288,0.8603008459510486,1.0,1.0,0.9534336153170161,,,,,,,0.10202020202020202,,Med-Low,0.4305595043856863,0.5694404956143138,0.3519823113654863
mp-15071,Na6FeSe4,Fe,14.660865478003869,655.0,0.22652348570492042,1.4747017166905777e-05,1.0258358742609521e-05,0.49714992058195684,635.0,3.141592653589793,0.5312326068789229,0.5312326068787954,2.0,1000.0,0.1,0.2307100426495808,0.11239908927921644,1.0,700.0,0.01,0.125,0.051010257726673995,-10.999999999565706,800.0,6.373902142303395,0.049294690628858676,0.049294690628858676,20.091877899629413,600.0,0.5,0.04604015926283996,0.01241205274616014,14.698970004336019,600.0,0.3,0.017707753562630688,-0.009087508238616983,electromagnetic,0.5312326068789229,100,0.4007456453090585,,12,,900,,,0.0,1.0121047148411615e-19,0.4987431452508282,0.1684078322927095,1.3583793853558547e-32,5.87751189207084e-15,0.00020465289519036229,1.0121047148411615e-19,0.4987431452508282,0.1684078322927095,1.3583793853558547e-32,5.87751189207084e-15,0.00020465289519036229,2.871970780713409e-06,0.1572868275082733,0.266045076011192,7.404915435444971e-12,0.00022048198446734222,0.36570089809019696,1.9621232890959447e-22,1.9458675872736063e-22,1.9485467877498936e-22,1.9669800629111608e-22,1.9599089243197678e-22,1.9528423460792936e-22,0.1697585437706315,0.26139746530715885,0.4856890362005611,0.0038125539732557236,0.3872714506490123,0.11780535379614218,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,0.0,5.612228017717136e-60,3.582062116424062e-93,0.0,5.73628693e-315,1.156048777333645e-161,0.11338224123498149,0.8225833088127347,1.0,1.0,0.9408611029375783,,,,,,,0.10202020202020202,,Med-Low,0.5312326068789229,0.46876739312107707,0.3514144480575199
mp-756489,Li6FeS4,Fe,14.660865478003869,655.0,0.22652348570492042,0.09131711080509809,0.06352224801633376,0.49714992058195684,635.0,3.141592653589793,0.49379580878411233,0.4937958087839938,2.0,1000.0,0.1,0.1742447215655682,0.08488988078177227,1.0,700.0,0.01,0.12500000000000003,0.05101025772667401,-10.999999999565706,800.0,6.373902142303395,0.05638686179112806,0.05638686179112806,20.091877899629413,600.0,0.5,0.04279563676128966,0.01153735584957817,14.698970004336019,600.0,0.3,0.01645986029280373,-0.00844709722711528,electromagnetic,0.49379580878411233,100,0.6194001831131707,,12,,900,,,0.0,1.3354782399179913e-10,0.17988074946404625,0.4977343086235568,9.148285686428307e-19,1.0560962111524875e-07,0.06233038509167121,1.3354782399179913e-10,0.17988074946404625,0.4977343086235568,9.148285686428307e-19,1.0560962111524875e-07,0.06233038509167121,0.006429186917513896,0.49999314688547297,0.14732135284749603,4.567047764015641e-06,0.05531922316126104,0.4103420609007405,0.4417356329140835,0.08382816113350668,0.4107942011858272,0.06622331606772458,0.4907496211430371,0.1891279300958575,0.013173661857643824,0.33216618326274355,0.13939221885011494,0.15664407003494563,0.0031285972399841405,0.4887310443051783,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,1.652835619280524e-118,4.56936047324842e-12,7.14968573162634e-22,6.407310357867106e-172,1.9675969995609417e-97,5.365540665140986e-44,0.15779399012911974,0.8395871803740947,1.0,1.0,0.9465290601246982,,,,,,,0.10202020202020202,,Medium,0.49379580878411233,0.5062041912158877,0.3681076834179393
mp-9266,Na6FeS4,Fe,14.660865478003869,655.0,0.22652348570492042,0.334342353240175,0.23257610427706804,0.49714992058195684,635.0,3.141592653589793,0.3343210436168548,0.3343210436167745,2.0,1000.0,0.1,0.12984808697446226,0.06326038759719575,1.0,700.0,0.01,0.12500000000000003,0.05101025772667401,-10.999999999565706,800.0,6.373902142303395,0.03636999093448543,0.03636999093448543,20.091877899629413,600.0,0.5,0.02897449044679403,0.007811287134468893,14.698970004336019,600.0,0.3,0.011144034787228441,-0.005719048866485788,quantum,0.334342353240175,220,0.45683331887316997,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",4,0.22652348570492042,1980,4.111499869858529,-1.7525105410457405e-10,0.0,1.8357782172751921e-16,0.43961222052317694,0.31209224655659756,1.0125158694910286e-27,2.4355267787191878e-12,0.0019108342540502031,1.8357782172751921e-16,0.43961222052317694,0.31209224655659756,1.0125158694910286e-27,2.4355267787191878e-12,0.0019108342540502031,4.579802627565174e-05,0.28598032801717926,0.16706207873383855,7.477827786614422e-10,0.001708338272324384,0.46921476892439984,3.755115475756329e-10,0.15964567636776067,0.49113974647396963,4.591049635117935e-18,2.3628814465396616e-07,0.07814965001760357,0.004663881495587337,0.4636641157090021,0.06823046527545044,0.06978042772261316,0.018791841173296582,0.48213705976551924,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,1.736956763489176e-268,5.188694427384923e-39,1.2567770462688069e-62,0.0,3.732262099790262e-225,3.0216408501507004e-112,0.1304713649471776,0.8805359738864265,0.33333333333333337,1.0,0.7379564357399199,,,,,,,0.10202020202020202,0.24507389162561577,Med-Low,0.334342353240175,0.665657646759825,0.28947593356236584
mp-1022605,Mg6FeNi,Fe,14.660865478003869,655.0,0.22652348570492042,0.1543558952728033,0.10737345253103268,0.49714992058195684,635.0,3.141592653589793,0.4701249238008028,0.47012492380068993,2.0,1000.0,0.1,0.18757036208711628,0.09138196860544442,1.0,700.0,0.01,0.12500000000000003,0.05101025772667401,-10.999999999565706,800.0,6.373902142303395,0.006533827983181451,0.006533827983181451,20.091877899629413,600.0,0.5,0.040744160062736214,0.010984294405011977,14.698970004336019,600.0,0.3,0.015670830793360055,-0.0080421722290716,electromagnetic,0.4701249238008028,100,0.5416654331303878,,12,,900,,,0.0,0.03153359741941341,0.4501748234913432,0.29486002135347245,9.845742588693903e-05,0.15323480094283706,0.28426103211197806,0.03153359741941341,0.4501748234913432,0.29486002135347245,9.845742588693903e-05,0.15323480094283706,0.28426103211197806,0.48745788135757395,0.024948074754487824,0.2224732606420739,0.2482578242059744,0.3428049924851239,0.4152571297383278,0.0065558937216110185,0.023944039930828488,0.27793676876547624,0.07804641265205388,0.006317017012576541,0.9779426997216646,5.413156900786597e-13,2.3205154176939373e-17,1.3638555399392858e-16,7.957470245534717e-12,1.5147857748968547e-13,2.124288749437089e-15,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,1.134091756565142e-171,5.4355298682171055e-21,1.0282622948140548e-35,6.258571367047125e-245,1.492773335177192e-142,1.093187312516216e-67,0.16077666124307058,0.8452048702942606,1.0,1.0,0.9484016234314202,,,,,,,0.10202020202020202,,Medium,0.4701249238008028,0.5298750761991973,0.36972609489149694
mp-1027791,Mg14NbFe,Fe,14.660865478003869,655.0,0.22652348570492042,0.0006205446691974251,0.0004316649096148579,0.49714992058195684,635.0,3.141592653589793,0.56981935060652,0.5698193506063832,2.0,1000.0,0.1,0.22376576698333886,0.1090159237627723,1.0,700.0,0.01,0.12500000000000003,0.05101025772667401,-10.999999999565706,800.0,6.373902142303395,0.012416015668161353,0.012416015668161353,20.091877899629413,600.0,0.5,0.049384343719231685,0.013313617695765455,14.698970004336019,600.0,0.3,0.018993978353550642,-0.009747590746703458,electromagnetic,0.56981935060652,100,0.47865585418898704,,12,,900,,,0.0,0.007433378008026673,0.4997264529688673,0.15772753467483028,5.993258781655739e-06,0.06090242539743311,0.4009285514414208,0.007433399691161053,0.49972644012718553,0.15772774976022474,5.993291602512376e-06,0.06090254277566583,0.4009283575945608,5.8941502611655626e-24,0.4533249795374105,0.058813222276195,7.505339938071063e-39,2.1874025291209674e-18,9.118477483181237e-06,7.117055394739295e-22,2.7262228001270416e-22,3.184790290969194e-22,9.461216257478454e-22,6.247449917958912e-22,4.112885431230239e-22,9.671364426383483e-09,1.2040037441306669e-14,1.486802091998929e-13,2.6240786500704696e-07,1.913216223115936e-09,6.6752721196081e-12,0.03082122568917697,0.4517104216734397,0.2922363794295496,9.403994273360448e-05,0.15110806901618243,0.2863821759715954,4.5546376974996e-238,3.5790609826668434e-33,5.317756462556107e-54,0.0,3.7033322212140734e-199,4.186742898553855e-98,0.09471306488101924,0.807256768996023,1.0,1.0,0.9357522563320076,,,,,,,0.10202020202020202,,Med-Low,0.56981935060652,0.43018064939348,0.3434884404043423
